plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_up_dir	6h_up_dff	6h_up_scat	6h_bottom_dir	6h_bottom_dff	6h_bottom_scat	6h_totalPPFD	
1.0	1.0	0.0	3.0	0.0	10.63	0.0	2.18	10.63	0.27	2.34	11.6	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	346.12	354.92	0.0	0.0	0.0	701.0400000000001
1.0	1.0	0.0	3.0	0.0	10.63	0.27	2.34	11.6	0.0	2.18	11.6	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	451.46	384.52	835.99
1.0	1.0	0.0	3.0	0.0	10.63	0.27	2.34	10.63	0.27	2.66	11.6	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	90.52	448.53	0.0	0.0	0.0	539.04
1.0	1.0	0.0	3.0	0.0	10.63	0.27	2.66	11.6	0.27	2.34	11.6	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	120.69	503.89	624.58
1.0	1.0	0.0	3.0	0.0	10.63	0.27	2.66	10.63	0.0	2.82	11.6	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	255.83	337.95	0.0	0.0	0.0	593.78
1.0	1.0	0.0	3.0	0.0	10.63	0.0	2.82	11.6	0.27	2.66	11.6	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	361.17	310.96	672.13
1.0	1.0	0.0	3.0	0.0	10.63	0.0	2.82	10.63	-0.27	2.66	11.6	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	346.12	354.92	0.0	0.0	0.0	701.0400000000001
1.0	1.0	0.0	3.0	0.0	10.63	-0.27	2.66	11.6	0.0	2.82	11.6	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	451.46	384.52	835.99
1.0	1.0	0.0	3.0	0.0	10.63	-0.27	2.66	10.63	-0.27	2.34	11.6	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	90.52	448.53	0.0	0.0	0.0	539.04
1.0	1.0	0.0	3.0	0.0	10.63	-0.27	2.34	11.6	-0.27	2.66	11.6	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	120.69	503.89	624.58
1.0	1.0	0.0	3.0	0.0	10.63	-0.27	2.34	10.63	0.0	2.18	11.6	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	255.83	337.95	0.0	0.0	0.0	593.78
1.0	1.0	0.0	3.0	0.0	10.63	0.0	2.18	11.6	-0.27	2.34	11.6	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	361.17	310.96	672.13
1.0	1.0	0.0	3.0	0.0	11.6	0.0	2.18	11.6	0.27	2.34	12.57	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	406.32	355.98	0.0	0.0	0.0	762.29
1.0	1.0	0.0	3.0	0.0	11.6	0.27	2.34	12.57	0.0	2.18	12.57	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	270.88	367.98	638.86
1.0	1.0	0.0	3.0	0.0	11.6	0.27	2.34	11.6	0.27	2.66	12.57	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	60.349999999999994	413.02	0.0	0.0	0.0	473.36
1.0	1.0	0.0	3.0	0.0	11.6	0.27	2.66	12.57	0.27	2.34	12.57	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	30.17	492.99	523.1700000000001
1.0	1.0	0.0	3.0	0.0	11.6	0.27	2.66	11.6	0.0	2.82	12.57	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	255.83	328.79999999999995	0.0	0.0	0.0	584.63
1.0	1.0	0.0	3.0	0.0	11.6	0.0	2.82	12.57	0.27	2.66	12.57	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	210.68	362.38	573.06
1.0	1.0	0.0	3.0	0.0	11.6	0.0	2.82	11.6	-0.27	2.66	12.57	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	406.32	355.98	0.0	0.0	0.0	762.29
1.0	1.0	0.0	3.0	0.0	11.6	-0.27	2.66	12.57	0.0	2.82	12.57	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	270.88	367.98	638.86
1.0	1.0	0.0	3.0	0.0	11.6	-0.27	2.66	11.6	-0.27	2.34	12.57	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	60.349999999999994	413.02	0.0	0.0	0.0	473.36
1.0	1.0	0.0	3.0	0.0	11.6	-0.27	2.34	12.57	-0.27	2.66	12.57	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	30.17	492.99	523.1700000000001
1.0	1.0	0.0	3.0	0.0	11.6	-0.27	2.34	11.6	0.0	2.18	12.57	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	255.83	328.79999999999995	0.0	0.0	0.0	584.63
1.0	1.0	0.0	3.0	0.0	11.6	0.0	2.18	12.57	-0.27	2.34	12.57	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	210.68	362.38	573.06
1.0	1.0	0.0	3.0	0.0	12.57	0.0	2.18	12.57	0.27	2.34	13.53	0.0	2.18	0.45	0.0	0.078	0.153	0.0	286.22	354.24	0.0	0.0	0.0	640.46
1.0	1.0	0.0	3.0	0.0	12.57	0.27	2.34	13.53	0.0	2.18	13.53	0.27	2.34	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	376.61	358.6	735.2
1.0	1.0	0.0	3.0	0.0	12.57	0.27	2.34	12.57	0.27	2.66	13.53	0.27	2.34	0.45	0.0	0.078	0.1526	0.0	45.31	425.4	0.0	0.0	0.0	470.71000000000004
1.0	1.0	0.0	3.0	0.0	12.57	0.27	2.66	13.53	0.27	2.34	13.53	0.27	2.66	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	105.72	473.01	578.73
1.0	1.0	0.0	3.0	0.0	12.57	0.27	2.66	12.57	0.0	2.82	13.53	0.27	2.66	0.45	0.0	0.078	0.153	0.0	406.74	323.8	0.0	0.0	0.0	730.5400000000001
1.0	1.0	0.0	3.0	0.0	12.57	0.0	2.82	13.53	0.27	2.66	13.53	0.0	2.82	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	316.35	324.11	640.46
1.0	1.0	0.0	3.0	0.0	12.57	0.0	2.82	12.57	-0.27	2.66	13.53	0.0	2.82	0.45	0.0	0.078	0.153	0.0	286.22	354.24	0.0	0.0	0.0	640.46
1.0	1.0	0.0	3.0	0.0	12.57	-0.27	2.66	13.53	0.0	2.82	13.53	-0.27	2.66	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	376.61	358.6	735.2
1.0	1.0	0.0	3.0	0.0	12.57	-0.27	2.66	12.57	-0.27	2.34	13.53	-0.27	2.66	0.45	0.0	0.078	0.1526	0.0	45.31	425.4	0.0	0.0	0.0	470.71000000000004
1.0	1.0	0.0	3.0	0.0	12.57	-0.27	2.34	13.53	-0.27	2.66	13.53	-0.27	2.34	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	105.72	473.01	578.73
1.0	1.0	0.0	3.0	0.0	12.57	-0.27	2.34	12.57	0.0	2.18	13.53	-0.27	2.34	0.45	0.0	0.078	0.153	0.0	406.74	323.8	0.0	0.0	0.0	730.5400000000001
1.0	1.0	0.0	3.0	0.0	12.57	0.0	2.18	13.53	-0.27	2.34	13.53	0.0	2.18	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	316.35	324.11	640.46
1.0	1.0	0.0	3.0	0.0	13.53	0.0	2.18	13.53	0.27	2.34	14.5	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	346.12	365.56	0.0	0.0	0.0	711.6800000000001
1.0	1.0	0.0	3.0	0.0	13.53	0.27	2.34	14.5	0.0	2.18	14.5	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	300.98	321.8	622.78
1.0	1.0	0.0	3.0	0.0	13.53	0.27	2.34	13.53	0.27	2.66	14.5	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	256.47	460.64	0.0	0.0	0.0	717.1
1.0	1.0	0.0	3.0	0.0	13.53	0.27	2.66	14.5	0.27	2.34	14.5	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	105.60000000000001	436.82	542.4200000000001
1.0	1.0	0.0	3.0	0.0	13.53	0.27	2.66	13.53	0.0	2.82	14.5	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	270.88	334.82	0.0	0.0	0.0	605.7
1.0	1.0	0.0	3.0	0.0	13.53	0.0	2.82	14.5	0.27	2.66	14.5	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	285.93	358.76	644.69
1.0	1.0	0.0	3.0	0.0	13.53	0.0	2.82	13.53	-0.27	2.66	14.5	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	346.12	365.56	0.0	0.0	0.0	711.6800000000001
1.0	1.0	0.0	3.0	0.0	13.53	-0.27	2.66	14.5	0.0	2.82	14.5	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	300.98	321.8	622.78
1.0	1.0	0.0	3.0	0.0	13.53	-0.27	2.66	13.53	-0.27	2.34	14.5	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	256.47	460.64	0.0	0.0	0.0	717.1
1.0	1.0	0.0	3.0	0.0	13.53	-0.27	2.34	14.5	-0.27	2.66	14.5	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	105.60000000000001	436.82	542.4200000000001
1.0	1.0	0.0	3.0	0.0	13.53	-0.27	2.34	13.53	0.0	2.18	14.5	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	270.88	334.82	0.0	0.0	0.0	605.7
1.0	1.0	0.0	3.0	0.0	13.53	0.0	2.18	14.5	-0.27	2.34	14.5	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	285.93	358.76	644.69
1.0	1.0	0.0	3.0	0.0	14.5	0.0	2.18	14.5	0.27	2.34	15.47	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	421.37	324.02	0.0	0.0	0.0	745.3900000000001
1.0	1.0	0.0	3.0	0.0	14.5	0.27	2.34	15.47	0.0	2.18	15.47	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	210.68	379.91999999999996	590.6
1.0	1.0	0.0	3.0	0.0	14.5	0.27	2.34	14.5	0.27	2.66	15.47	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	90.52000000000001	419.14	0.0	0.0	0.0	509.65
1.0	1.0	0.0	3.0	0.0	14.5	0.27	2.66	15.47	0.27	2.34	15.47	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	211.22	482.68	693.9
1.0	1.0	0.0	3.0	0.0	14.5	0.27	2.66	14.5	0.0	2.82	15.47	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	376.22	300.9	0.0	0.0	0.0	677.12
1.0	1.0	0.0	3.0	0.0	14.5	0.0	2.82	15.47	0.27	2.66	15.47	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	406.32	415.35	821.6700000000001
1.0	1.0	0.0	3.0	0.0	14.5	0.0	2.82	14.5	-0.27	2.66	15.47	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	421.37	324.02	0.0	0.0	0.0	745.3900000000001
1.0	1.0	0.0	3.0	0.0	14.5	-0.27	2.66	15.47	0.0	2.82	15.47	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	210.68	379.91999999999996	590.6
1.0	1.0	0.0	3.0	0.0	14.5	-0.27	2.66	14.5	-0.27	2.34	15.47	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	90.52000000000001	419.14	0.0	0.0	0.0	509.65
1.0	1.0	0.0	3.0	0.0	14.5	-0.27	2.34	15.47	-0.27	2.66	15.47	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	211.22	482.68	693.9
1.0	1.0	0.0	3.0	0.0	14.5	-0.27	2.34	14.5	0.0	2.18	15.47	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	376.22	300.9	0.0	0.0	0.0	677.12
1.0	1.0	0.0	3.0	0.0	14.5	0.0	2.18	15.47	-0.27	2.34	15.47	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	406.32	415.35	821.6700000000001
1.0	1.0	0.0	3.0	0.0	15.47	0.0	2.18	15.47	0.27	2.34	16.43	0.0	2.18	0.45	0.0	0.078	0.153	0.0	346.48	375.68	0.0	0.0	0.0	722.16
1.0	1.0	0.0	3.0	0.0	15.47	0.27	2.34	16.43	0.0	2.18	16.43	0.27	2.34	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	406.74	378.99	785.73
1.0	1.0	0.0	3.0	0.0	15.47	0.27	2.34	15.47	0.27	2.66	16.43	0.27	2.34	0.45	0.0	0.078	0.1526	0.0	90.61	431.41	0.0	0.0	0.0	522.01
1.0	1.0	0.0	3.0	0.0	15.47	0.27	2.66	16.43	0.27	2.34	16.43	0.27	2.66	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	90.61	398.6	489.21
1.0	1.0	0.0	3.0	0.0	15.47	0.27	2.66	15.47	0.0	2.82	16.43	0.27	2.66	0.45	0.0	0.078	0.153	0.0	316.35	334.44	0.0	0.0	0.0	650.79
1.0	1.0	0.0	3.0	0.0	15.47	0.0	2.82	16.43	0.27	2.66	16.43	0.0	2.82	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	316.35	385.38	701.73
1.0	1.0	0.0	3.0	0.0	15.47	0.0	2.82	15.47	-0.27	2.66	16.43	0.0	2.82	0.45	0.0	0.078	0.153	0.0	346.48	375.68	0.0	0.0	0.0	722.16
1.0	1.0	0.0	3.0	0.0	15.47	-0.27	2.66	16.43	0.0	2.82	16.43	-0.27	2.66	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	406.74	378.99	785.73
1.0	1.0	0.0	3.0	0.0	15.47	-0.27	2.66	15.47	-0.27	2.34	16.43	-0.27	2.66	0.45	0.0	0.078	0.1526	0.0	90.61	431.41	0.0	0.0	0.0	522.01
1.0	1.0	0.0	3.0	0.0	15.47	-0.27	2.34	16.43	-0.27	2.66	16.43	-0.27	2.34	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	90.61	398.6	489.21
1.0	1.0	0.0	3.0	0.0	15.47	-0.27	2.34	15.47	0.0	2.18	16.43	-0.27	2.34	0.45	0.0	0.078	0.153	0.0	316.35	334.44	0.0	0.0	0.0	650.79
1.0	1.0	0.0	3.0	0.0	15.47	0.0	2.18	16.43	-0.27	2.34	16.43	0.0	2.18	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	316.35	385.38	701.73
1.0	1.0	0.0	3.0	0.0	16.43	0.0	2.18	16.43	0.27	2.34	17.4	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	300.98	348.13	0.0	0.0	0.0	649.11
1.0	1.0	0.0	3.0	0.0	16.43	0.27	2.34	17.4	0.0	2.18	17.4	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	436.41	386.65999999999997	823.0799999999999
1.0	1.0	0.0	3.0	0.0	16.43	0.27	2.34	16.43	0.27	2.66	17.4	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	165.95	418.94	0.0	0.0	0.0	584.89
1.0	1.0	0.0	3.0	0.0	16.43	0.27	2.66	17.4	0.27	2.34	17.4	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	90.52	421.25	511.77
1.0	1.0	0.0	3.0	0.0	16.43	0.27	2.66	16.43	0.0	2.82	17.4	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	346.12	389.54	0.0	0.0	0.0	735.66
1.0	1.0	0.0	3.0	0.0	16.43	0.0	2.82	17.4	0.27	2.66	17.4	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	361.17	429.92	791.0899999999999
1.0	1.0	0.0	3.0	0.0	16.43	0.0	2.82	16.43	-0.27	2.66	17.4	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	300.98	348.13	0.0	0.0	0.0	649.11
1.0	1.0	0.0	3.0	0.0	16.43	-0.27	2.66	17.4	0.0	2.82	17.4	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	436.41	386.65999999999997	823.0799999999999
1.0	1.0	0.0	3.0	0.0	16.43	-0.27	2.66	16.43	-0.27	2.34	17.4	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	165.95	418.94	0.0	0.0	0.0	584.89
1.0	1.0	0.0	3.0	0.0	16.43	-0.27	2.34	17.4	-0.27	2.66	17.4	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	90.52	421.25	511.77
1.0	1.0	0.0	3.0	0.0	16.43	-0.27	2.34	16.43	0.0	2.18	17.4	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	346.12	389.54	0.0	0.0	0.0	735.66
1.0	1.0	0.0	3.0	0.0	16.43	0.0	2.18	17.4	-0.27	2.34	17.4	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	361.17	429.92	791.0899999999999
1.0	1.0	0.0	3.0	0.0	17.4	0.0	2.18	17.4	0.27	2.34	18.37	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	300.98	329.21000000000004	0.0	0.0	0.0	630.19
1.0	1.0	0.0	3.0	0.0	17.4	0.27	2.34	18.37	0.0	2.18	18.37	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	466.51	367.31	833.8199999999999
1.0	1.0	0.0	3.0	0.0	17.4	0.27	2.34	17.4	0.27	2.66	18.37	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	120.69	485.04	0.0	0.0	0.0	605.73
1.0	1.0	0.0	3.0	0.0	17.4	0.27	2.66	18.37	0.27	2.34	18.37	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	105.61	434.2	539.8
1.0	1.0	0.0	3.0	0.0	17.4	0.27	2.66	17.4	0.0	2.82	18.37	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	300.98	304.44	0.0	0.0	0.0	605.4200000000001
1.0	1.0	0.0	3.0	0.0	17.4	0.0	2.82	18.37	0.27	2.66	18.37	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	357.64	703.76
1.0	1.0	0.0	3.0	0.0	17.4	0.0	2.82	17.4	-0.27	2.66	18.37	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	300.98	329.21000000000004	0.0	0.0	0.0	630.19
1.0	1.0	0.0	3.0	0.0	17.4	-0.27	2.66	18.37	0.0	2.82	18.37	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	466.51	367.31	833.8199999999999
1.0	1.0	0.0	3.0	0.0	17.4	-0.27	2.66	17.4	-0.27	2.34	18.37	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	120.69	485.04	0.0	0.0	0.0	605.73
1.0	1.0	0.0	3.0	0.0	17.4	-0.27	2.34	18.37	-0.27	2.66	18.37	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	105.61	434.2	539.8
1.0	1.0	0.0	3.0	0.0	17.4	-0.27	2.34	17.4	0.0	2.18	18.37	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	300.98	304.44	0.0	0.0	0.0	605.4200000000001
1.0	1.0	0.0	3.0	0.0	17.4	0.0	2.18	18.37	-0.27	2.34	18.37	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	357.64	703.76
1.0	1.0	0.0	3.0	0.0	18.37	0.0	2.18	18.37	0.27	2.34	19.33	0.0	2.18	0.45	0.0	0.078	0.153	0.0	361.54	351.69	0.0	0.0	0.0	713.23
1.0	1.0	0.0	3.0	0.0	18.37	0.27	2.34	19.33	0.0	2.18	19.33	0.27	2.34	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	376.61	377.61	754.22
1.0	1.0	0.0	3.0	0.0	18.37	0.27	2.34	18.37	0.27	2.66	19.33	0.27	2.34	0.45	0.0	0.078	0.1526	0.0	45.31	466.59000000000003	0.0	0.0	0.0	511.9
1.0	1.0	0.0	3.0	0.0	18.37	0.27	2.66	19.33	0.27	2.34	19.33	0.27	2.66	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	120.82	446.03	566.84
1.0	1.0	0.0	3.0	0.0	18.37	0.27	2.66	18.37	0.0	2.82	19.33	0.27	2.66	0.45	0.0	0.078	0.153	0.0	331.42	318.61	0.0	0.0	0.0	650.03
1.0	1.0	0.0	3.0	0.0	18.37	0.0	2.82	19.33	0.27	2.66	19.33	0.0	2.82	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	331.42	386.98	718.39
1.0	1.0	0.0	3.0	0.0	18.37	0.0	2.82	18.37	-0.27	2.66	19.33	0.0	2.82	0.45	0.0	0.078	0.153	0.0	361.54	351.69	0.0	0.0	0.0	713.23
1.0	1.0	0.0	3.0	0.0	18.37	-0.27	2.66	19.33	0.0	2.82	19.33	-0.27	2.66	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	376.61	377.61	754.22
1.0	1.0	0.0	3.0	0.0	18.37	-0.27	2.66	18.37	-0.27	2.34	19.33	-0.27	2.66	0.45	0.0	0.078	0.1526	0.0	45.31	466.59000000000003	0.0	0.0	0.0	511.9
1.0	1.0	0.0	3.0	0.0	18.37	-0.27	2.34	19.33	-0.27	2.66	19.33	-0.27	2.34	0.45	0.0	0.078	0.1526	0.0	0.0	0.0	0.0	120.82	446.03	566.84
1.0	1.0	0.0	3.0	0.0	18.37	-0.27	2.34	18.37	0.0	2.18	19.33	-0.27	2.34	0.45	0.0	0.078	0.153	0.0	331.42	318.61	0.0	0.0	0.0	650.03
1.0	1.0	0.0	3.0	0.0	18.37	0.0	2.18	19.33	-0.27	2.34	19.33	0.0	2.18	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	331.42	386.98	718.39
1.0	1.0	0.0	3.0	0.0	19.33	0.0	2.18	19.33	0.27	2.34	20.3	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	511.66	357.58	0.0	0.0	0.0	869.24
1.0	1.0	0.0	3.0	0.0	19.33	0.27	2.34	20.3	0.0	2.18	20.3	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	322.36	668.48
1.0	1.0	0.0	3.0	0.0	19.33	0.27	2.34	19.33	0.27	2.66	20.3	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	105.61	405.91999999999996	0.0	0.0	0.0	511.53000000000003
1.0	1.0	0.0	3.0	0.0	19.33	0.27	2.66	20.3	0.27	2.34	20.3	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	165.95	426.06	592.01
1.0	1.0	0.0	3.0	0.0	19.33	0.27	2.66	19.33	0.0	2.82	20.3	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	436.41	340.7	0.0	0.0	0.0	777.12
1.0	1.0	0.0	3.0	0.0	19.33	0.0	2.82	20.3	0.27	2.66	20.3	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	466.51	424.1	890.61
1.0	1.0	0.0	3.0	0.0	19.33	0.0	2.82	19.33	-0.27	2.66	20.3	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	511.66	357.58	0.0	0.0	0.0	869.24
1.0	1.0	0.0	3.0	0.0	19.33	-0.27	2.66	20.3	0.0	2.82	20.3	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	322.36	668.48
1.0	1.0	0.0	3.0	0.0	19.33	-0.27	2.66	19.33	-0.27	2.34	20.3	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	105.61	405.91999999999996	0.0	0.0	0.0	511.53000000000003
1.0	1.0	0.0	3.0	0.0	19.33	-0.27	2.34	20.3	-0.27	2.66	20.3	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	165.95	426.06	592.01
1.0	1.0	0.0	3.0	0.0	19.33	-0.27	2.34	19.33	0.0	2.18	20.3	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	436.41	340.7	0.0	0.0	0.0	777.12
1.0	1.0	0.0	3.0	0.0	19.33	0.0	2.18	20.3	-0.27	2.34	20.3	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	466.51	424.1	890.61
1.0	1.0	0.0	3.0	0.0	20.3	0.0	2.18	20.3	0.27	2.34	21.27	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	346.12	378.3	0.0	0.0	0.0	724.42
1.0	1.0	0.0	3.0	0.0	20.3	0.27	2.34	21.27	0.0	2.18	21.27	0.27	2.34	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	371.87	718.0
1.0	1.0	0.0	3.0	0.0	20.3	0.27	2.34	20.3	0.27	2.66	21.27	0.27	2.34	0.45	0.0	0.078	0.1528	0.0	45.260000000000005	447.53	0.0	0.0	0.0	492.78999999999996
1.0	1.0	0.0	3.0	0.0	20.3	0.27	2.66	21.27	0.27	2.34	21.27	0.27	2.66	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	75.44	438.57	514.0
1.0	1.0	0.0	3.0	0.0	20.3	0.27	2.66	20.3	0.0	2.82	21.27	0.27	2.66	0.45	0.0	0.078	0.1532	0.0	270.88	359.05	0.0	0.0	0.0	629.9300000000001
1.0	1.0	0.0	3.0	0.0	20.3	0.0	2.82	21.27	0.27	2.66	21.27	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	324.5	670.62
1.0	1.0	0.0	3.0	0.0	20.3	0.0	2.82	20.3	-0.27	2.66	21.27	0.0	2.82	0.45	0.0	0.078	0.1532	0.0	346.12	378.3	0.0	0.0	0.0	724.42
1.0	1.0	0.0	3.0	0.0	20.3	-0.27	2.66	21.27	0.0	2.82	21.27	-0.27	2.66	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	371.87	718.0
1.0	1.0	0.0	3.0	0.0	20.3	-0.27	2.66	20.3	-0.27	2.34	21.27	-0.27	2.66	0.45	0.0	0.078	0.1528	0.0	45.260000000000005	447.53	0.0	0.0	0.0	492.78999999999996
1.0	1.0	0.0	3.0	0.0	20.3	-0.27	2.34	21.27	-0.27	2.66	21.27	-0.27	2.34	0.45	0.0	0.078	0.1528	0.0	0.0	0.0	0.0	75.44	438.57	514.0
1.0	1.0	0.0	3.0	0.0	20.3	-0.27	2.34	20.3	0.0	2.18	21.27	-0.27	2.34	0.45	0.0	0.078	0.1532	0.0	270.88	359.05	0.0	0.0	0.0	629.9300000000001
1.0	1.0	0.0	3.0	0.0	20.3	0.0	2.18	21.27	-0.27	2.34	21.27	0.0	2.18	0.45	0.0	0.078	0.1532	0.0	0.0	0.0	0.0	346.12	324.5	670.62
1.0	1.0	0.0	3.0	0.0	21.27	0.0	2.18	21.27	0.27	2.34	22.23	0.0	2.18	0.45	0.0	0.078	0.153	0.0	406.74	314.46000000000004	0.0	0.0	0.0	721.1999999999999
1.0	1.0	0.0	3.0	0.0	21.27	0.27	2.34	22.23	0.0	2.18	22.23	0.27	2.34	0.45	0.0	0.078	0.153	0.0	0.0	0.0	0.0	376.61	319.28	695.89
