1	1	0	3	0	0.000	0.000	2.183	0.000	0.274	2.342	0.967	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	0.000	0.274	2.342	0.967	0.000	2.183	0.967	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.000	0.274	2.342	0.000	0.274	2.658	0.967	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.000	0.274	2.658	0.967	0.274	2.342	0.967	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.000	0.274	2.658	0.000	0.000	2.817	0.967	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.000	0.000	2.817	0.967	0.274	2.658	0.967	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	0.000	0.000	2.817	0.000	-0.274	2.658	0.967	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	0.000	-0.274	2.658	0.967	0.000	2.817	0.967	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.000	-0.274	2.658	0.000	-0.274	2.342	0.967	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.000	-0.274	2.342	0.967	-0.274	2.658	0.967	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.000	-0.274	2.342	0.000	0.000	2.183	0.967	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.000	0.000	2.183	0.967	-0.274	2.342	0.967	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	0.967	0.000	2.183	0.967	0.274	2.342	1.933	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	0.967	0.274	2.342	1.933	0.000	2.183	1.933	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.967	0.274	2.342	0.967	0.274	2.658	1.933	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.967	0.274	2.658	1.933	0.274	2.342	1.933	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.967	0.274	2.658	0.967	0.000	2.817	1.933	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.967	0.000	2.817	1.933	0.274	2.658	1.933	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	0.967	0.000	2.817	0.967	-0.274	2.658	1.933	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	0.967	-0.274	2.658	1.933	0.000	2.817	1.933	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.967	-0.274	2.658	0.967	-0.274	2.342	1.933	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	0.967	-0.274	2.342	1.933	-0.274	2.658	1.933	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.967	-0.274	2.342	0.967	0.000	2.183	1.933	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	0.967	0.000	2.183	1.933	-0.274	2.342	1.933	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	1.933	0.000	2.183	1.933	0.274	2.342	2.900	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	1.933	0.274	2.342	2.900	0.000	2.183	2.900	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	1.933	0.274	2.342	1.933	0.274	2.658	2.900	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	1.933	0.274	2.658	2.900	0.274	2.342	2.900	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	1.933	0.274	2.658	1.933	0.000	2.817	2.900	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	1.933	0.000	2.817	2.900	0.274	2.658	2.900	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	1.933	0.000	2.817	1.933	-0.274	2.658	2.900	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	1.933	-0.274	2.658	2.900	0.000	2.817	2.900	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	1.933	-0.274	2.658	1.933	-0.274	2.342	2.900	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	1.933	-0.274	2.342	2.900	-0.274	2.658	2.900	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	1.933	-0.274	2.342	1.933	0.000	2.183	2.900	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	1.933	0.000	2.183	2.900	-0.274	2.342	2.900	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	2.900	0.000	2.183	2.900	0.274	2.342	3.867	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	2.900	0.274	2.342	3.867	0.000	2.183	3.867	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	2.900	0.274	2.342	2.900	0.274	2.658	3.867	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	2.900	0.274	2.658	3.867	0.274	2.342	3.867	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	2.900	0.274	2.658	2.900	0.000	2.817	3.867	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	2.900	0.000	2.817	3.867	0.274	2.658	3.867	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	2.900	0.000	2.817	2.900	-0.274	2.658	3.867	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	2.900	-0.274	2.658	3.867	0.000	2.817	3.867	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	2.900	-0.274	2.658	2.900	-0.274	2.342	3.867	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	2.900	-0.274	2.342	3.867	-0.274	2.658	3.867	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	2.900	-0.274	2.342	2.900	0.000	2.183	3.867	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	2.900	0.000	2.183	3.867	-0.274	2.342	3.867	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	3.867	0.000	2.183	3.867	0.274	2.342	4.833	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	3.867	0.274	2.342	4.833	0.000	2.183	4.833	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	3.867	0.274	2.342	3.867	0.274	2.658	4.833	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	3.867	0.274	2.658	4.833	0.274	2.342	4.833	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	3.867	0.274	2.658	3.867	0.000	2.817	4.833	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	3.867	0.000	2.817	4.833	0.274	2.658	4.833	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	3.867	0.000	2.817	3.867	-0.274	2.658	4.833	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	3.867	-0.274	2.658	4.833	0.000	2.817	4.833	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	3.867	-0.274	2.658	3.867	-0.274	2.342	4.833	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	3.867	-0.274	2.342	4.833	-0.274	2.658	4.833	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	3.867	-0.274	2.342	3.867	0.000	2.183	4.833	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	3.867	0.000	2.183	4.833	-0.274	2.342	4.833	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	4.833	0.000	2.183	4.833	0.274	2.342	5.800	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	4.833	0.274	2.342	5.800	0.000	2.183	5.800	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	4.833	0.274	2.342	4.833	0.274	2.658	5.800	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	4.833	0.274	2.658	5.800	0.274	2.342	5.800	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	4.833	0.274	2.658	4.833	0.000	2.817	5.800	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	4.833	0.000	2.817	5.800	0.274	2.658	5.800	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	4.833	0.000	2.817	4.833	-0.274	2.658	5.800	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	4.833	-0.274	2.658	5.800	0.000	2.817	5.800	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	4.833	-0.274	2.658	4.833	-0.274	2.342	5.800	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	4.833	-0.274	2.342	5.800	-0.274	2.658	5.800	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	4.833	-0.274	2.342	4.833	0.000	2.183	5.800	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	4.833	0.000	2.183	5.800	-0.274	2.342	5.800	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	5.800	0.000	2.183	5.800	0.274	2.342	6.767	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	5.800	0.274	2.342	6.767	0.000	2.183	6.767	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	5.800	0.274	2.342	5.800	0.274	2.658	6.767	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	5.800	0.274	2.658	6.767	0.274	2.342	6.767	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	5.800	0.274	2.658	5.800	0.000	2.817	6.767	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	5.800	0.000	2.817	6.767	0.274	2.658	6.767	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	5.800	0.000	2.817	5.800	-0.274	2.658	6.767	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	5.800	-0.274	2.658	6.767	0.000	2.817	6.767	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	5.800	-0.274	2.658	5.800	-0.274	2.342	6.767	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	5.800	-0.274	2.342	6.767	-0.274	2.658	6.767	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	5.800	-0.274	2.342	5.800	0.000	2.183	6.767	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	5.800	0.000	2.183	6.767	-0.274	2.342	6.767	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	6.767	0.000	2.183	6.767	0.274	2.342	7.733	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	6.767	0.274	2.342	7.733	0.000	2.183	7.733	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	6.767	0.274	2.342	6.767	0.274	2.658	7.733	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	6.767	0.274	2.658	7.733	0.274	2.342	7.733	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	6.767	0.274	2.658	6.767	0.000	2.817	7.733	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	6.767	0.000	2.817	7.733	0.274	2.658	7.733	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	6.767	0.000	2.817	6.767	-0.274	2.658	7.733	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	6.767	-0.274	2.658	7.733	0.000	2.817	7.733	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	6.767	-0.274	2.658	6.767	-0.274	2.342	7.733	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	6.767	-0.274	2.342	7.733	-0.274	2.658	7.733	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	6.767	-0.274	2.342	6.767	0.000	2.183	7.733	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	6.767	0.000	2.183	7.733	-0.274	2.342	7.733	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	7.733	0.000	2.183	7.733	0.274	2.342	8.700	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	7.733	0.274	2.342	8.700	0.000	2.183	8.700	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	7.733	0.274	2.342	7.733	0.274	2.658	8.700	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	7.733	0.274	2.658	8.700	0.274	2.342	8.700	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	7.733	0.274	2.658	7.733	0.000	2.817	8.700	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	7.733	0.000	2.817	8.700	0.274	2.658	8.700	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	7.733	0.000	2.817	7.733	-0.274	2.658	8.700	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	7.733	-0.274	2.658	8.700	0.000	2.817	8.700	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	7.733	-0.274	2.658	7.733	-0.274	2.342	8.700	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	7.733	-0.274	2.342	8.700	-0.274	2.658	8.700	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	7.733	-0.274	2.342	7.733	0.000	2.183	8.700	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	7.733	0.000	2.183	8.700	-0.274	2.342	8.700	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	8.700	0.000	2.183	8.700	0.274	2.342	9.667	0.000	2.183	0.450	0.000	0.078
1	1	0	3	0	8.700	0.274	2.342	9.667	0.000	2.183	9.667	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	8.700	0.274	2.342	8.700	0.274	2.658	9.667	0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	8.700	0.274	2.658	9.667	0.274	2.342	9.667	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	8.700	0.274	2.658	8.700	0.000	2.817	9.667	0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	8.700	0.000	2.817	9.667	0.274	2.658	9.667	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	8.700	0.000	2.817	8.700	-0.274	2.658	9.667	0.000	2.817	0.450	0.000	0.078
1	1	0	3	0	8.700	-0.274	2.658	9.667	0.000	2.817	9.667	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	8.700	-0.274	2.658	8.700	-0.274	2.342	9.667	-0.274	2.658	0.450	0.000	0.078
1	1	0	3	0	8.700	-0.274	2.342	9.667	-0.274	2.658	9.667	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	8.700	-0.274	2.342	8.700	0.000	2.183	9.667	-0.274	2.342	0.450	0.000	0.078
1	1	0	3	0	8.700	0.000	2.183	9.667	-0.274	2.342	9.667	0.000	2.183	0.450	0.000	0.078
