plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_up_dir	6h_up_dff	6h_up_scat	6h_bottom_dir	6h_bottom_dff	6h_bottom_scat	6h_totalPPFD	
1	1.00	0.00	3.00	0.00	9.67	-0.27	2.34	10.63	-0.27	2.66	10.63	-0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	75.51	278.54	354.05	
1	1.00	0.00	3.00	0.00	9.67	-0.27	2.34	9.67	0.00	2.18	10.63	-0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	184.91	0.00	0.00	0.00	184.91	
1	1.00	0.00	3.00	0.00	9.67	0.00	2.18	10.63	-0.27	2.34	10.63	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	176.32	176.32	
1	1.00	0.00	3.00	0.00	10.63	0.00	2.18	10.63	0.27	2.34	11.60	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	185.08	0.00	0.00	0.00	185.08	
1	1.00	0.00	3.00	0.00	10.63	0.27	2.34	11.60	0.00	2.18	11.60	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	189.72	189.72	
1	1.00	0.00	3.00	0.00	10.63	0.27	2.34	10.63	0.27	2.66	11.60	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	188.01	0.00	0.00	0.00	188.01	
1	1.00	0.00	3.00	0.00	10.63	0.27	2.66	11.60	0.27	2.34	11.60	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	45.26	249.35	294.61	
1	1.00	0.00	3.00	0.00	10.63	0.27	2.66	10.63	0.00	2.82	11.60	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	255.83	153.81	0.00	0.00	0.00	409.64	
1	1.00	0.00	3.00	0.00	10.63	0.00	2.82	11.60	0.27	2.66	11.60	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	361.17	127.57	488.74	
1	1.00	0.00	3.00	0.00	10.63	0.00	2.82	10.63	-0.27	2.66	11.60	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	346.12	169.84	0.00	0.00	0.00	515.96	
1	1.00	0.00	3.00	0.00	10.63	-0.27	2.66	11.60	0.00	2.82	11.60	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	451.46	194.80	646.27	
1	1.00	0.00	3.00	0.00	10.63	-0.27	2.66	10.63	-0.27	2.34	11.60	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	90.52	260.52	0.00	0.00	0.00	351.03	
1	1.00	0.00	3.00	0.00	10.63	-0.27	2.34	11.60	-0.27	2.66	11.60	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	75.43	254.54	329.97	
1	1.00	0.00	3.00	0.00	10.63	-0.27	2.34	10.63	0.00	2.18	11.60	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	184.14	0.00	0.00	0.00	184.14	
1	1.00	0.00	3.00	0.00	10.63	0.00	2.18	11.60	-0.27	2.34	11.60	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	183.39	183.39	
1	1.00	0.00	3.00	0.00	11.60	0.00	2.18	11.60	0.27	2.34	12.57	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	211.53	0.00	0.00	0.00	211.53	
1	1.00	0.00	3.00	0.00	11.60	0.27	2.34	12.57	0.00	2.18	12.57	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	203.65	203.65	
1	1.00	0.00	3.00	0.00	11.60	0.27	2.34	11.60	0.27	2.66	12.57	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	45.26	208.88	0.00	0.00	0.00	254.14	
1	1.00	0.00	3.00	0.00	11.60	0.27	2.66	12.57	0.27	2.34	12.57	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	30.17	263.62	293.80	
1	1.00	0.00	3.00	0.00	11.60	0.27	2.66	11.60	0.00	2.82	12.57	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	255.83	130.45	0.00	0.00	0.00	386.28	
1	1.00	0.00	3.00	0.00	11.60	0.00	2.82	12.57	0.27	2.66	12.57	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	210.68	160.49	371.17	
1	1.00	0.00	3.00	0.00	11.60	0.00	2.82	11.60	-0.27	2.66	12.57	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	406.32	144.45	0.00	0.00	0.00	550.76	
1	1.00	0.00	3.00	0.00	11.60	-0.27	2.66	12.57	0.00	2.82	12.57	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	270.88	164.33	435.21	
1	1.00	0.00	3.00	0.00	11.60	-0.27	2.66	11.60	-0.27	2.34	12.57	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	15.09	204.14	0.00	0.00	0.00	219.22	
1	1.00	0.00	3.00	0.00	11.60	-0.27	2.34	12.57	-0.27	2.66	12.57	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	0.00	229.37	229.37	
1	1.00	0.00	3.00	0.00	11.60	-0.27	2.34	11.60	0.00	2.18	12.57	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	198.35	0.00	0.00	0.00	198.35	
1	1.00	0.00	3.00	0.00	11.60	0.00	2.18	12.57	-0.27	2.34	12.57	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	201.89	201.89	
1	1.00	0.00	3.00	0.00	12.57	0.00	2.18	12.57	0.27	2.34	13.53	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	197.72	0.00	0.00	0.00	197.72	
1	1.00	0.00	3.00	0.00	12.57	0.27	2.34	13.53	0.00	2.18	13.53	0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	202.00	202.00	
1	1.00	0.00	3.00	0.00	12.57	0.27	2.34	12.57	0.27	2.66	13.53	0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	210.96	0.00	0.00	0.00	210.96	
1	1.00	0.00	3.00	0.00	12.57	0.27	2.66	13.53	0.27	2.34	13.53	0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	45.31	215.15	260.46	
1	1.00	0.00	3.00	0.00	12.57	0.27	2.66	12.57	0.00	2.82	13.53	0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	406.74	133.46	0.00	0.00	0.00	540.20	
1	1.00	0.00	3.00	0.00	12.57	0.00	2.82	13.53	0.27	2.66	13.53	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	316.35	132.60	448.95	
1	1.00	0.00	3.00	0.00	12.57	0.00	2.82	12.57	-0.27	2.66	13.53	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	286.22	156.52	0.00	0.00	0.00	442.74	
1	1.00	0.00	3.00	0.00	12.57	-0.27	2.66	13.53	0.00	2.82	13.53	-0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	376.61	156.60	533.20	
1	1.00	0.00	3.00	0.00	12.57	-0.27	2.66	12.57	-0.27	2.34	13.53	-0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	45.31	214.44	0.00	0.00	0.00	259.75	
1	1.00	0.00	3.00	0.00	12.57	-0.27	2.34	13.53	-0.27	2.66	13.53	-0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	60.41	257.86	318.27	
1	1.00	0.00	3.00	0.00	12.57	-0.27	2.34	12.57	0.00	2.18	13.53	-0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	190.34	0.00	0.00	0.00	190.34	
1	1.00	0.00	3.00	0.00	12.57	0.00	2.18	13.53	-0.27	2.34	13.53	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	191.51	191.51	
1	1.00	0.00	3.00	0.00	13.53	0.00	2.18	13.53	0.27	2.34	14.50	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	241.99	0.00	0.00	0.00	241.99	
1	1.00	0.00	3.00	0.00	13.53	0.27	2.34	14.50	0.00	2.18	14.50	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	157.56	157.56	
1	1.00	0.00	3.00	0.00	13.53	0.27	2.34	13.53	0.27	2.66	14.50	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	105.61	198.75	0.00	0.00	0.00	304.35	
1	1.00	0.00	3.00	0.00	13.53	0.27	2.66	14.50	0.27	2.34	14.50	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	75.43	232.25	307.68	
1	1.00	0.00	3.00	0.00	13.53	0.27	2.66	13.53	0.00	2.82	14.50	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	270.88	136.29	0.00	0.00	0.00	407.17	
1	1.00	0.00	3.00	0.00	13.53	0.00	2.82	14.50	0.27	2.66	14.50	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	285.93	147.04	432.97	
1	1.00	0.00	3.00	0.00	13.53	0.00	2.82	13.53	-0.27	2.66	14.50	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	346.12	123.57	0.00	0.00	0.00	469.69	
1	1.00	0.00	3.00	0.00	13.53	-0.27	2.66	14.50	0.00	2.82	14.50	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	300.98	164.24	465.22	
1	1.00	0.00	3.00	0.00	13.53	-0.27	2.66	13.53	-0.27	2.34	14.50	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	150.86	261.89	0.00	0.00	0.00	412.75	
1	1.00	0.00	3.00	0.00	13.53	-0.27	2.34	14.50	-0.27	2.66	14.50	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	30.17	204.57	234.74	
1	1.00	0.00	3.00	0.00	13.53	-0.27	2.34	13.53	0.00	2.18	14.50	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	198.53	0.00	0.00	0.00	198.53	
1	1.00	0.00	3.00	0.00	13.53	0.00	2.18	14.50	-0.27	2.34	14.50	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	211.72	211.72	
1	1.00	0.00	3.00	0.00	14.50	0.00	2.18	14.50	0.27	2.34	15.47	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	182.80	0.00	0.00	0.00	182.80	
1	1.00	0.00	3.00	0.00	14.50	0.27	2.34	15.47	0.00	2.18	15.47	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	203.60	203.60	
1	1.00	0.00	3.00	0.00	14.50	0.27	2.34	14.50	0.27	2.66	15.47	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	30.17	239.41	0.00	0.00	0.00	269.58	
1	1.00	0.00	3.00	0.00	14.50	0.27	2.66	15.47	0.27	2.34	15.47	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	105.61	251.83	357.44	
1	1.00	0.00	3.00	0.00	14.50	0.27	2.66	14.50	0.00	2.82	15.47	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	376.22	111.96	0.00	0.00	0.00	488.18	
1	1.00	0.00	3.00	0.00	14.50	0.00	2.82	15.47	0.27	2.66	15.47	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	406.32	173.66	579.98	
1	1.00	0.00	3.00	0.00	14.50	0.00	2.82	14.50	-0.27	2.66	15.47	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	421.37	141.22	0.00	0.00	0.00	562.59	
1	1.00	0.00	3.00	0.00	14.50	-0.27	2.66	15.47	0.00	2.82	15.47	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	210.68	176.32	387.00	
1	1.00	0.00	3.00	0.00	14.50	-0.27	2.66	14.50	-0.27	2.34	15.47	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	60.35	179.73	0.00	0.00	0.00	240.07	
1	1.00	0.00	3.00	0.00	14.50	-0.27	2.34	15.47	-0.27	2.66	15.47	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	105.61	230.85	336.46	
1	1.00	0.00	3.00	0.00	14.50	-0.27	2.34	14.50	0.00	2.18	15.47	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	188.94	0.00	0.00	0.00	188.94	
1	1.00	0.00	3.00	0.00	14.50	0.00	2.18	15.47	-0.27	2.34	15.47	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	241.69	241.69	
1	1.00	0.00	3.00	0.00	15.47	0.00	2.18	15.47	0.27	2.34	16.43	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	216.41	0.00	0.00	0.00	216.41	
1	1.00	0.00	3.00	0.00	15.47	0.27	2.34	16.43	0.00	2.18	16.43	0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	215.76	215.76	
1	1.00	0.00	3.00	0.00	15.47	0.27	2.34	15.47	0.27	2.66	16.43	0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	30.20	231.11	0.00	0.00	0.00	261.31	
1	1.00	0.00	3.00	0.00	15.47	0.27	2.66	16.43	0.27	2.34	16.43	0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	75.51	190.02	265.53	
1	1.00	0.00	3.00	0.00	15.47	0.27	2.66	15.47	0.00	2.82	16.43	0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	316.35	137.64	0.00	0.00	0.00	453.99	
1	1.00	0.00	3.00	0.00	15.47	0.00	2.82	16.43	0.27	2.66	16.43	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	316.35	195.57	511.92	
1	1.00	0.00	3.00	0.00	15.47	0.00	2.82	15.47	-0.27	2.66	16.43	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	346.48	159.27	0.00	0.00	0.00	505.75	
1	1.00	0.00	3.00	0.00	15.47	-0.27	2.66	16.43	0.00	2.82	16.43	-0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	406.74	163.23	569.97	
1	1.00	0.00	3.00	0.00	15.47	-0.27	2.66	15.47	-0.27	2.34	16.43	-0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	60.41	200.30	0.00	0.00	0.00	260.70	
1	1.00	0.00	3.00	0.00	15.47	-0.27	2.34	16.43	-0.27	2.66	16.43	-0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	15.10	208.58	223.68	
1	1.00	0.00	3.00	0.00	15.47	-0.27	2.34	15.47	0.00	2.18	16.43	-0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	196.80	0.00	0.00	0.00	196.80	
1	1.00	0.00	3.00	0.00	15.47	0.00	2.18	16.43	-0.27	2.34	16.43	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	189.81	189.81	
1	1.00	0.00	3.00	0.00	16.43	0.00	2.18	16.43	0.27	2.34	17.40	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	205.83	0.00	0.00	0.00	205.83	
1	1.00	0.00	3.00	0.00	16.43	0.27	2.34	17.40	0.00	2.18	17.40	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	217.43	217.43	
1	1.00	0.00	3.00	0.00	16.43	0.27	2.34	16.43	0.27	2.66	17.40	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	45.26	220.75	0.00	0.00	0.00	266.01	
1	1.00	0.00	3.00	0.00	16.43	0.27	2.66	17.40	0.27	2.34	17.40	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	45.26	211.42	256.68	
1	1.00	0.00	3.00	0.00	16.43	0.27	2.66	16.43	0.00	2.82	17.40	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	346.12	179.27	0.00	0.00	0.00	525.39	
1	1.00	0.00	3.00	0.00	16.43	0.00	2.82	17.40	0.27	2.66	17.40	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	361.17	213.99	575.16	
1	1.00	0.00	3.00	0.00	16.43	0.00	2.82	16.43	-0.27	2.66	17.40	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	300.98	142.30	0.00	0.00	0.00	443.28	
1	1.00	0.00	3.00	0.00	16.43	-0.27	2.66	17.40	0.00	2.82	17.40	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	436.41	169.23	605.65	
1	1.00	0.00	3.00	0.00	16.43	-0.27	2.66	16.43	-0.27	2.34	17.40	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	120.69	198.19	0.00	0.00	0.00	318.88	
1	1.00	0.00	3.00	0.00	16.43	-0.27	2.34	17.40	-0.27	2.66	17.40	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	45.26	209.83	255.09	
1	1.00	0.00	3.00	0.00	16.43	-0.27	2.34	16.43	0.00	2.18	17.40	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	210.27	0.00	0.00	0.00	210.27	
1	1.00	0.00	3.00	0.00	16.43	0.00	2.18	17.40	-0.27	2.34	17.40	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	215.93	215.93	
1	1.00	0.00	3.00	0.00	17.40	0.00	2.18	17.40	0.27	2.34	18.37	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	224.24	0.00	0.00	0.00	224.24	
1	1.00	0.00	3.00	0.00	17.40	0.27	2.34	18.37	0.00	2.18	18.37	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	195.78	195.78	
1	1.00	0.00	3.00	0.00	17.40	0.27	2.34	17.40	0.27	2.66	18.37	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	30.17	214.88	0.00	0.00	0.00	245.06	
1	1.00	0.00	3.00	0.00	17.40	0.27	2.66	18.37	0.27	2.34	18.37	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	45.26	216.66	261.91	
1	1.00	0.00	3.00	0.00	17.40	0.27	2.66	17.40	0.00	2.82	18.37	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	300.98	128.31	0.00	0.00	0.00	429.29	
1	1.00	0.00	3.00	0.00	17.40	0.00	2.82	18.37	0.27	2.66	18.37	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	346.12	157.30	503.42	
1	1.00	0.00	3.00	0.00	17.40	0.00	2.82	17.40	-0.27	2.66	18.37	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	300.98	104.97	0.00	0.00	0.00	405.95	
1	1.00	0.00	3.00	0.00	17.40	-0.27	2.66	18.37	0.00	2.82	18.37	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	466.51	171.53	638.04	
1	1.00	0.00	3.00	0.00	17.40	-0.27	2.66	17.40	-0.27	2.34	18.37	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	90.52	270.16	0.00	0.00	0.00	360.67	
1	1.00	0.00	3.00	0.00	17.40	-0.27	2.34	18.37	-0.27	2.66	18.37	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	60.35	217.54	277.89	
1	1.00	0.00	3.00	0.00	17.40	-0.27	2.34	17.40	0.00	2.18	18.37	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	176.13	0.00	0.00	0.00	176.13	
1	1.00	0.00	3.00	0.00	17.40	0.00	2.18	18.37	-0.27	2.34	18.37	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	200.34	200.34	
1	1.00	0.00	3.00	0.00	18.37	0.00	2.18	18.37	0.27	2.34	19.33	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	170.29	0.00	0.00	0.00	170.29	
1	1.00	0.00	3.00	0.00	18.37	0.27	2.34	19.33	0.00	2.18	19.33	0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	185.80	185.80	
1	1.00	0.00	3.00	0.00	18.37	0.27	2.34	18.37	0.27	2.66	19.33	0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	221.51	0.00	0.00	0.00	221.51	
1	1.00	0.00	3.00	0.00	18.37	0.27	2.66	19.33	0.27	2.34	19.33	0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	60.41	209.90	270.30	
1	1.00	0.00	3.00	0.00	18.37	0.27	2.66	18.37	0.00	2.82	19.33	0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	331.42	146.67	0.00	0.00	0.00	478.09	
1	1.00	0.00	3.00	0.00	18.37	0.00	2.82	19.33	0.27	2.66	19.33	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	331.42	203.15	534.56	
1	1.00	0.00	3.00	0.00	18.37	0.00	2.82	18.37	-0.27	2.66	19.33	0.00	2.82	0.45	0.0000	0.0780	0.1530	0.00	361.54	181.40	0.00	0.00	0.00	542.94	
1	1.00	0.00	3.00	0.00	18.37	-0.27	2.66	19.33	0.00	2.82	19.33	-0.27	2.66	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	376.61	191.81	568.42	
1	1.00	0.00	3.00	0.00	18.37	-0.27	2.66	18.37	-0.27	2.34	19.33	-0.27	2.66	0.45	0.0000	0.0780	0.1526	0.00	45.31	245.08	0.00	0.00	0.00	290.39	
1	1.00	0.00	3.00	0.00	18.37	-0.27	2.34	19.33	-0.27	2.66	19.33	-0.27	2.34	0.45	0.0000	0.0780	0.1526	0.00	0.00	0.00	0.00	60.41	236.13	296.54	
1	1.00	0.00	3.00	0.00	18.37	-0.27	2.34	18.37	0.00	2.18	19.33	-0.27	2.34	0.45	0.0000	0.0780	0.1530	0.00	0.00	171.94	0.00	0.00	0.00	171.94	
1	1.00	0.00	3.00	0.00	18.37	0.00	2.18	19.33	-0.27	2.34	19.33	0.00	2.18	0.45	0.0000	0.0780	0.1530	0.00	0.00	0.00	0.00	0.00	183.83	183.83	
1	1.00	0.00	3.00	0.00	19.33	0.00	2.18	19.33	0.27	2.34	20.30	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	170.13	0.00	0.00	0.00	170.13	
1	1.00	0.00	3.00	0.00	19.33	0.27	2.34	20.30	0.00	2.18	20.30	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	156.34	156.34	
1	1.00	0.00	3.00	0.00	19.33	0.27	2.34	19.33	0.27	2.66	20.30	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	60.35	206.75	0.00	0.00	0.00	267.10	
1	1.00	0.00	3.00	0.00	19.33	0.27	2.66	20.30	0.27	2.34	20.30	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	75.43	224.47	299.90	
1	1.00	0.00	3.00	0.00	19.33	0.27	2.66	19.33	0.00	2.82	20.30	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	436.41	170.22	0.00	0.00	0.00	606.64	
1	1.00	0.00	3.00	0.00	19.33	0.00	2.82	20.30	0.27	2.66	20.30	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	466.51	189.57	656.08	
1	1.00	0.00	3.00	0.00	19.33	0.00	2.82	19.33	-0.27	2.66	20.30	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	511.66	187.45	0.00	0.00	0.00	699.11	
1	1.00	0.00	3.00	0.00	19.33	-0.27	2.66	20.30	0.00	2.82	20.30	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	346.12	166.02	512.14	
1	1.00	0.00	3.00	0.00	19.33	-0.27	2.66	19.33	-0.27	2.34	20.30	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	45.26	199.17	0.00	0.00	0.00	244.43	
1	1.00	0.00	3.00	0.00	19.33	-0.27	2.34	20.30	-0.27	2.66	20.30	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	90.52	201.59	292.11	
1	1.00	0.00	3.00	0.00	19.33	-0.27	2.34	19.33	0.00	2.18	20.30	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	170.48	0.00	0.00	0.00	170.48	
1	1.00	0.00	3.00	0.00	19.33	0.00	2.18	20.30	-0.27	2.34	20.30	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	234.53	234.53	
1	1.00	0.00	3.00	0.00	20.30	0.00	2.18	20.30	0.27	2.34	21.27	0.00	2.18	0.45	0.0000	0.0780	0.1532	0.00	0.00	232.40	0.00	0.00	0.00	232.40	
1	1.00	0.00	3.00	0.00	20.30	0.27	2.34	21.27	0.00	2.18	21.27	0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	0.00	198.64	198.64	
1	1.00	0.00	3.00	0.00	20.30	0.27	2.34	20.30	0.27	2.66	21.27	0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	30.17	187.35	0.00	0.00	0.00	217.52	
1	1.00	0.00	3.00	0.00	20.30	0.27	2.66	21.27	0.27	2.34	21.27	0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	15.09	216.81	231.90	
1	1.00	0.00	3.00	0.00	20.30	0.27	2.66	20.30	0.00	2.82	21.27	0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	270.88	188.69	0.00	0.00	0.00	459.57	
1	1.00	0.00	3.00	0.00	20.30	0.00	2.82	21.27	0.27	2.66	21.27	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	346.12	141.71	487.83	
1	1.00	0.00	3.00	0.00	20.30	0.00	2.82	20.30	-0.27	2.66	21.27	0.00	2.82	0.45	0.0000	0.0780	0.1532	0.00	346.12	145.90	0.00	0.00	0.00	492.02	
1	1.00	0.00	3.00	0.00	20.30	-0.27	2.66	21.27	0.00	2.82	21.27	-0.27	2.66	0.45	0.0000	0.0780	0.1532	0.00	0.00	0.00	0.00	346.12	173.23	519.36	
1	1.00	0.00	3.00	0.00	20.30	-0.27	2.66	20.30	-0.27	2.34	21.27	-0.27	2.66	0.45	0.0000	0.0780	0.1528	0.00	15.09	260.18	0.00	0.00	0.00	275.27	
1	1.00	0.00	3.00	0.00	20.30	-0.27	2.34	21.27	-0.27	2.66	21.27	-0.27	2.34	0.45	0.0000	0.0780	0.1528	0.00	0.00	0.00	0.00	60.35	221.76	282.10	
1	1.00	0.00	3.00	0.00	20.30	-0.27	2.34	20.30	0.00	2.18	21.27	-0.27	2.34	0.45	0.0000	0.0780	0.1532	0.00	0.00	170.36	0.00	0.00	0.00	170.36	
